Ratio,GaussianRatioBeta,AR1RatioBeta,GaussianRatioTrace,AR1RatioTrace,Gaussian_P05,Gaussian_P20,Gaussian_P35,Gaussian_P50,Gaussian_P65,Gaussian_P80,Gaussian_P95,Gaussian_Prob_Lt_1.00,Gaussian_Prob_Lt_3.16,Gaussian_Prob_Lt_10.00,Gaussian_Prob_Lt_31.62,Gaussian_Prob_Lt_100.00,AR1_P05,AR1_P20,AR1_P35,AR1_P50,AR1_P65,AR1_P80,AR1_P95,AR1_Prob_Lt_1.00,AR1_Prob_Lt_3.16,AR1_Prob_Lt_10.00,AR1_Prob_Lt_31.62,AR1_Prob_Lt_100.00
6.936512,2.284864,0.019006,0.051001,0.002667,0.461043,0.514393,0.545883,0.573324,0.603453,0.642836,0.720811,1.000000,1.000000,1.000000,1.000000,1.000000,1.925125,2.233715,2.450481,2.674541,2.939180,3.223795,3.857360,0.000000,0.767000,1.000000,1.000000,1.000000
6.968562,2.295421,0.019094,0.051237,0.002679,0.457868,0.511927,0.545603,0.570232,0.603167,0.638684,0.720376,1.000000,1.000000,1.000000,1.000000,1.000000,1.912697,2.224693,2.440147,2.664537,2.925016,3.225588,3.841036,0.000000,0.770000,1.000000,1.000000,1.000000
7.000759,2.306027,0.019182,0.051473,0.002692,0.454481,0.509547,0.543170,0.568806,0.602438,0.638191,0.717075,1.000000,1.000000,1.000000,1.000000,1.000000,1.903217,2.230239,2.428303,2.651681,2.901926,3.204528,3.837526,0.000000,0.778000,1.000000,1.000000,1.000000
7.033106,2.316682,0.019271,0.051711,0.002704,0.454118,0.506889,0.540636,0.567264,0.600342,0.635978,0.715833,1.000000,1.000000,1.000000,1.000000,1.000000,1.879589,2.222712,2.423641,2.652601,2.880273,3.191758,3.831918,0.000000,0.787000,1.000000,1.000000,1.000000
7.065602,2.327386,0.019360,0.051950,0.002716,0.452011,0.506487,0.539263,0.564086,0.595904,0.633565,0.709677,1.000000,1.000000,1.000000,1.000000,1.000000,1.879824,2.224034,2.414390,2.643761,2.875088,3.177793,3.842702,0.000000,0.794000,1.000000,1.000000,1.000000
7.098248,2.338139,0.019449,0.052190,0.002729,0.452663,0.504259,0.535713,0.560867,0.593814,0.630629,0.705834,1.000000,1.000000,1.000000,1.000000,1.000000,1.884219,2.219254,2.409573,2.634907,2.873741,3.144891,3.823207,0.000000,0.805000,1.000000,1.000000,1.000000
7.131045,2.348943,0.019539,0.052431,0.002742,0.449794,0.503218,0.532705,0.560575,0.592995,0.627580,0.706701,1.000000,1.000000,1.000000,1.000000,1.000000,1.879516,2.195091,2.390267,2.618971,2.858719,3.141721,3.814991,0.000000,0.809000,1.000000,1.000000,1.000000
7.163993,2.359796,0.019629,0.052674,0.002754,0.447336,0.501068,0.531846,0.558612,0.590103,0.624074,0.703075,1.000000,1.000000,1.000000,1.000000,1.000000,1.877873,2.192465,2.390137,2.613710,2.842380,3.124240,3.800074,0.000000,0.814000,1.000000,1.000000,1.000000
7.197094,2.370699,0.019720,0.052917,0.002767,0.448442,0.500142,0.528891,0.556851,0.586229,0.622407,0.700574,1.000000,1.000000,1.000000,1.000000,1.000000,1.866653,2.183593,2.378478,2.610332,2.841251,3.125178,3.786359,0.000000,0.816000,1.000000,1.000000,1.000000
7.230347,2.381653,0.019811,0.053161,0.002780,0.447626,0.498153,0.526703,0.554814,0.584888,0.620558,0.698515,1.000000,1.000000,1.000000,1.000000,1.000000,1.868882,2.171594,2.366869,2.597645,2.843144,3.099793,3.799695,0.000000,0.830000,1.000000,1.000000,1.000000
7.263755,2.392657,0.019902,0.053407,0.002793,0.445081,0.497065,0.525066,0.554080,0.581174,0.616751,0.693708,1.000000,1.000000,1.000000,1.000000,1.000000,1.856800,2.170282,2.365819,2.586064,2.839779,3.101667,3.773103,0.000000,0.828000,1.000000,1.000000,1.000000
7.297316,2.403712,0.019994,0.053654,0.002806,0.440127,0.494009,0.523549,0.550503,0.579008,0.613913,0.690918,1.000000,1.000000,1.000000,1.000000,1.000000,1.853859,2.156300,2.357504,2.587137,2.829390,3.085006,3.778896,0.000000,0.832000,1.000000,1.000000,1.000000
7.331033,2.414818,0.020087,0.053902,0.002819,0.437882,0.490888,0.521431,0.548326,0.577775,0.611608,0.685533,1.000000,1.000000,1.000000,1.000000,1.000000,1.814601,2.154409,2.359389,2.577182,2.827967,3.075941,3.745850,0.000000,0.836000,1.000000,1.000000,1.000000
7.364905,2.425976,0.020180,0.054151,0.002832,0.438059,0.489515,0.520727,0.545824,0.575481,0.608578,0.682920,1.000000,1.000000,1.000000,1.000000,1.000000,1.821974,2.138227,2.352707,2.568046,2.814438,3.052797,3.738348,0.000000,0.839000,1.000000,1.000000,1.000000
7.398934,2.437185,0.020273,0.054401,0.002845,0.436232,0.489103,0.519141,0.544197,0.574327,0.605522,0.680891,1.000000,1.000000,1.000000,1.000000,1.000000,1.810559,2.141004,2.349280,2.565116,2.798667,3.068897,3.727753,0.000000,0.840000,1.000000,1.000000,1.000000
7.433120,2.448445,0.020367,0.054652,0.002858,0.435964,0.486639,0.518061,0.542237,0.571315,0.601854,0.677318,1.000000,1.000000,1.000000,1.000000,1.000000,1.801565,2.124456,2.341620,2.555274,2.776568,3.051959,3.720787,0.000000,0.843000,1.000000,1.000000,1.000000
7.467465,2.459758,0.020461,0.054905,0.002871,0.434394,0.486478,0.516101,0.540817,0.568899,0.602116,0.676280,1.000000,1.000000,1.000000,1.000000,1.000000,1.794725,2.125486,2.324167,2.530856,2.769778,3.036651,3.708637,0.000000,0.846000,1.000000,1.000000,1.000000
7.501967,2.471123,0.020555,0.055159,0.002884,0.432470,0.484511,0.513935,0.539001,0.566591,0.600097,0.676205,1.000000,1.000000,1.000000,1.000000,1.000000,1.789455,2.121790,2.319341,2.520748,2.770144,3.024938,3.717158,0.000000,0.858000,1.000000,1.000000,1.000000
7.536630,2.482541,0.020650,0.055413,0.002898,0.431389,0.483210,0.512163,0.536626,0.564488,0.599140,0.673987,1.000000,1.000000,1.000000,1.000000,1.000000,1.782442,2.107058,2.314444,2.498312,2.743137,3.018736,3.686310,0.000000,0.861000,1.000000,1.000000,1.000000
7.571452,2.494011,0.020746,0.055669,0.002911,0.428294,0.483232,0.509216,0.534610,0.563488,0.596157,0.668501,1.000000,1.000000,1.000000,1.000000,1.000000,1.778271,2.094702,2.294629,2.486098,2.741549,2.997501,3.677201,0.000000,0.871000,1.000000,1.000000,1.000000
7.606435,2.505535,0.020841,0.055927,0.002924,0.428489,0.482077,0.508635,0.534763,0.561984,0.595761,0.665392,1.000000,1.000000,1.000000,1.000000,1.000000,1.768260,2.094410,2.295242,2.488507,2.727187,2.986167,3.688227,0.000000,0.864000,1.000000,1.000000,1.000000
7.641580,2.517111,0.020938,0.056185,0.002938,0.423290,0.480692,0.508005,0.533393,0.558976,0.592140,0.666070,1.000000,1.000000,1.000000,1.000000,1.000000,1.748559,2.089778,2.279648,2.475333,2.718237,2.988429,3.670383,0.000000,0.865000,1.000000,1.000000,1.000000
7.676888,2.528742,0.021034,0.056445,0.002951,0.424441,0.477386,0.506819,0.530926,0.557399,0.589949,0.661248,1.000000,1.000000,1.000000,1.000000,1.000000,1.747634,2.088647,2.273052,2.455813,2.706279,2.984836,3.619781,0.000000,0.876000,1.000000,1.000000,1.000000
7.712358,2.540425,0.021132,0.056705,0.002965,0.425389,0.473119,0.504475,0.529832,0.553393,0.586753,0.654874,1.000000,1.000000,1.000000,1.000000,1.000000,1.746984,2.070022,2.268694,2.451732,2.688208,2.959117,3.615343,0.000000,0.882000,1.000000,1.000000,1.000000
7.747992,2.552163,0.021229,0.056967,0.002979,0.424342,0.470819,0.503131,0.526744,0.551147,0.586562,0.655564,1.000000,1.000000,1.000000,1.000000,1.000000,1.740941,2.056593,2.263261,2.439421,2.671057,2.952384,3.614446,0.000000,0.882000,1.000000,1.000000,1.000000
7.783791,2.563955,0.021327,0.057231,0.002993,0.423774,0.470418,0.500854,0.525933,0.550564,0.582710,0.653626,1.000000,1.000000,1.000000,1.000000,1.000000,1.752720,2.050678,2.256584,2.438618,2.663518,2.949138,3.601931,0.000000,0.883000,1.000000,1.000000,1.000000
7.819756,2.575802,0.021426,0.057495,0.003006,0.420727,0.468619,0.499352,0.524950,0.547866,0.579868,0.653013,1.000000,1.000000,1.000000,1.000000,1.000000,1.741225,2.040374,2.245636,2.424516,2.644407,2.947085,3.587027,0.000000,0.885000,1.000000,1.000000,1.000000
7.855886,2.587703,0.021525,0.057761,0.003020,0.419051,0.467119,0.499232,0.521632,0.547084,0.578841,0.651690,1.000000,1.000000,1.000000,1.000000,1.000000,1.731551,2.043231,2.234526,2.414664,2.642596,2.946161,3.553987,0.000000,0.890000,1.000000,1.000000,1.000000
7.892184,2.599659,0.021624,0.058028,0.003034,0.418578,0.464081,0.497053,0.520097,0.545269,0.576928,0.649508,1.000000,1.000000,1.000000,1.000000,1.000000,1.707336,2.018800,2.230233,2.401923,2.626498,2.929881,3.531926,0.000000,0.896000,1.000000,1.000000,1.000000
7.928649,2.611671,0.021724,0.058296,0.003048,0.414063,0.463002,0.494391,0.516463,0.542551,0.573753,0.646354,1.000000,1.000000,1.000000,1.000000,1.000000,1.718774,2.015334,2.222152,2.400395,2.624437,2.900909,3.489481,0.000000,0.892000,1.000000,1.000000,1.000000
7.965283,2.623738,0.021825,0.058565,0.003062,0.412359,0.462541,0.493119,0.516181,0.541029,0.573585,0.645518,1.000000,1.000000,1.000000,1.000000,1.000000,1.700964,2.013323,2.208310,2.395167,2.612684,2.897586,3.486584,0.000000,0.896000,1.000000,1.000000,1.000000
8.002086,2.635861,0.021925,0.058836,0.003077,0.412199,0.459871,0.492358,0.514292,0.537891,0.572999,0.643329,1.000000,1.000000,1.000000,1.000000,1.000000,1.716760,2.002159,2.206512,2.382846,2.592697,2.891452,3.505928,0.000000,0.904000,1.000000,1.000000,1.000000
8.039059,2.648039,0.022027,0.059108,0.003091,0.412683,0.457892,0.489377,0.512746,0.537584,0.571207,0.643402,1.000000,1.000000,1.000000,1.000000,1.000000,1.722195,2.003412,2.191563,2.379766,2.585979,2.870668,3.482668,0.000000,0.903000,1.000000,1.000000,1.000000
8.076203,2.660275,0.022129,0.059381,0.003105,0.409868,0.457397,0.486463,0.510979,0.534437,0.570026,0.638843,1.000000,1.000000,1.000000,1.000000,1.000000,1.718543,1.998300,2.198090,2.366356,2.568542,2.846633,3.459062,0.000000,0.905000,1.000000,1.000000,1.000000
8.113518,2.672566,0.022231,0.059655,0.003119,0.408864,0.456897,0.486439,0.510049,0.533899,0.567368,0.635409,1.000000,1.000000,1.000000,1.000000,1.000000,1.711479,1.979550,2.184399,2.363006,2.565574,2.821926,3.429732,0.000000,0.910000,1.000000,1.000000,1.000000
8.151006,2.684915,0.022334,0.059931,0.003134,0.406077,0.453805,0.485021,0.507150,0.532244,0.565184,0.630124,1.000000,1.000000,1.000000,1.000000,1.000000,1.715576,1.979813,2.175400,2.361912,2.553819,2.827479,3.418576,0.000000,0.910000,1.000000,1.000000,1.000000
8.188667,2.697320,0.022437,0.060208,0.003148,0.407177,0.452412,0.482984,0.505926,0.529713,0.563853,0.628358,1.000000,1.000000,1.000000,1.000000,1.000000,1.683715,1.967551,2.168067,2.356206,2.545683,2.824573,3.415530,0.000000,0.912000,1.000000,1.000000,1.000000
8.226502,2.709783,0.022540,0.060486,0.003163,0.403074,0.450990,0.480725,0.503487,0.528881,0.560832,0.626197,1.000000,1.000000,1.000000,1.000000,1.000000,1.670917,1.955447,2.166443,2.346238,2.541319,2.810836,3.384606,0.000000,0.916000,1.000000,1.000000,1.000000
8.264512,2.722303,0.022645,0.060765,0.003177,0.402477,0.448849,0.477878,0.501579,0.527323,0.560313,0.626511,1.000000,1.000000,1.000000,1.000000,1.000000,1.669095,1.953402,2.159604,2.336211,2.525900,2.793900,3.390387,0.000000,0.922000,1.000000,1.000000,1.000000
8.302698,2.734881,0.022749,0.061046,0.003192,0.400683,0.445096,0.477684,0.501108,0.525346,0.557229,0.624179,1.000000,1.000000,1.000000,1.000000,1.000000,1.670535,1.962819,2.150950,2.326881,2.515089,2.781100,3.383564,0.000000,0.923000,1.000000,1.000000,1.000000
8.341060,2.747518,0.022854,0.061328,0.003207,0.401645,0.444183,0.476181,0.499029,0.523446,0.554659,0.622432,1.000000,1.000000,1.000000,1.000000,1.000000,1.664760,1.955306,2.141653,2.319536,2.495333,2.773478,3.336223,0.000000,0.927000,1.000000,1.000000,1.000000
8.379599,2.760212,0.022960,0.061611,0.003222,0.399257,0.442367,0.474946,0.499348,0.522538,0.553328,0.620983,1.000000,1.000000,1.000000,1.000000,1.000000,1.669789,1.952207,2.137742,2.313896,2.501424,2.757975,3.306410,0.000000,0.925000,1.000000,1.000000,1.000000
8.418316,2.772966,0.023066,0.061896,0.003237,0.400391,0.441882,0.472777,0.497392,0.519651,0.552908,0.613970,1.000000,1.000000,1.000000,1.000000,1.000000,1.666930,1.945087,2.133050,2.311201,2.498181,2.744333,3.322051,0.000000,0.927000,1.000000,1.000000,1.000000
8.457212,2.785778,0.023173,0.062182,0.003251,0.395502,0.440877,0.470067,0.494619,0.518432,0.549399,0.612371,1.000000,1.000000,1.000000,1.000000,1.000000,1.635978,1.940232,2.115215,2.294432,2.491036,2.733080,3.317218,0.000000,0.926000,1.000000,1.000000,1.000000
8.496288,2.798649,0.023280,0.062469,0.003267,0.394900,0.438292,0.468301,0.493831,0.516750,0.548823,0.612542,1.000000,1.000000,1.000000,1.000000,1.000000,1.628525,1.946569,2.116696,2.298137,2.477984,2.726516,3.293901,0.000000,0.932000,1.000000,1.000000,1.000000
8.535545,2.811580,0.023387,0.062758,0.003282,0.392268,0.438909,0.466354,0.492127,0.515010,0.548248,0.610521,1.000000,1.000000,1.000000,1.000000,1.000000,1.626203,1.930355,2.104901,2.285511,2.471672,2.717529,3.295071,0.000000,0.936000,1.000000,1.000000,1.000000
8.574982,2.824571,0.023495,0.063048,0.003297,0.391332,0.437074,0.465562,0.489848,0.514379,0.547489,0.604489,1.000000,1.000000,1.000000,1.000000,1.000000,1.634250,1.919417,2.093949,2.273953,2.453284,2.699125,3.275478,0.000000,0.935000,1.000000,1.000000,1.000000
8.614602,2.837622,0.023604,0.063339,0.003312,0.390659,0.435077,0.463708,0.488721,0.514132,0.543714,0.600667,1.000000,1.000000,1.000000,1.000000,1.000000,1.635619,1.912633,2.091196,2.266009,2.439846,2.674798,3.292380,0.000000,0.938000,1.000000,1.000000,1.000000
8.654405,2.850733,0.023713,0.063632,0.003327,0.390532,0.433629,0.462452,0.486599,0.511719,0.543412,0.601246,1.000000,1.000000,1.000000,1.000000,1.000000,1.633405,1.907876,2.083826,2.259694,2.434011,2.674087,3.266527,0.000000,0.940000,1.000000,1.000000,1.000000
8.694392,2.863904,0.023822,0.063926,0.003343,0.388598,0.433269,0.460197,0.484557,0.509973,0.540134,0.598969,1.000000,1.000000,1.000000,1.000000,1.000000,1.635417,1.903005,2.073872,2.239636,2.414859,2.670750,3.242269,0.000000,0.939000,1.000000,1.000000,1.000000
8.734564,2.877137,0.023932,0.064221,0.003358,0.389145,0.431026,0.461011,0.481621,0.508239,0.539117,0.598047,1.000000,1.000000,1.000000,1.000000,1.000000,1.616363,1.898275,2.069414,2.238268,2.417959,2.661241,3.209793,0.000000,0.944000,1.000000,1.000000,1.000000
8.774922,2.890430,0.024043,0.064518,0.003374,0.385960,0.428817,0.458649,0.480642,0.506077,0.536621,0.598155,1.000000,1.000000,1.000000,1.000000,1.000000,1.611700,1.884928,2.071489,2.225883,2.411425,2.633269,3.215010,0.000000,0.941000,1.000000,1.000000,1.000000
8.815465,2.903785,0.024154,0.064816,0.003389,0.385080,0.428111,0.457295,0.478553,0.504871,0.534539,0.597242,1.000000,1.000000,1.000000,1.000000,1.000000,1.605422,1.884090,2.059590,2.216340,2.393563,2.611224,3.237201,0.000000,0.938000,1.000000,1.000000,1.000000
8.856197,2.917202,0.024266,0.065116,0.003405,0.384265,0.426597,0.454689,0.478065,0.503211,0.532727,0.589161,1.000000,1.000000,1.000000,1.000000,1.000000,1.601642,1.875952,2.046769,2.206953,2.378588,2.600023,3.211533,0.000000,0.940000,1.000000,1.000000,1.000000
8.897116,2.930681,0.024378,0.065416,0.003421,0.381838,0.425197,0.452610,0.474465,0.500637,0.529993,0.584707,1.000000,1.000000,1.000000,1.000000,1.000000,1.596718,1.871484,2.033298,2.194756,2.377619,2.609837,3.187955,0.000000,0.941000,1.000000,1.000000,1.000000
8.938224,2.944222,0.024490,0.065719,0.003436,0.379592,0.423849,0.450706,0.473184,0.499259,0.529974,0.587321,1.000000,1.000000,1.000000,1.000000,1.000000,1.596944,1.854869,2.027547,2.183215,2.372054,2.586892,3.187950,0.000000,0.946000,1.000000,1.000000,1.000000
8.979523,2.957825,0.024604,0.066022,0.003452,0.379929,0.422182,0.449769,0.472076,0.495525,0.528506,0.583376,1.000000,1.000000,1.000000,1.000000,1.000000,1.586764,1.863565,2.016463,2.177848,2.361143,2.579915,3.174838,0.000000,0.947000,1.000000,1.000000,1.000000
9.021012,2.971492,0.024717,0.066327,0.003468,0.378577,0.421084,0.448881,0.469590,0.492835,0.524688,0.581285,1.000000,1.000000,1.000000,1.000000,1.000000,1.582066,1.860354,2.013752,2.173255,2.357112,2.576659,3.196042,0.000000,0.946000,1.000000,1.000000,1.000000
9.062693,2.985221,0.024832,0.066634,0.003484,0.377570,0.419562,0.447568,0.467584,0.490888,0.523348,0.579636,1.000000,1.000000,1.000000,1.000000,1.000000,1.571765,1.852916,2.009576,2.166295,2.348654,2.572110,3.171178,0.000000,0.948000,1.000000,1.000000,1.000000
9.104566,2.999014,0.024946,0.066942,0.003500,0.377019,0.419769,0.445768,0.467245,0.489818,0.523164,0.575201,1.000000,1.000000,1.000000,1.000000,1.000000,1.565825,1.842669,1.995556,2.151259,2.338815,2.561873,3.144984,0.000000,0.952000,1.000000,1.000000,1.000000
9.146633,3.012871,0.025062,0.067251,0.003517,0.374541,0.417796,0.445825,0.465266,0.487842,0.522554,0.574314,1.000000,1.000000,1.000000,1.000000,1.000000,1.556402,1.822486,1.987455,2.146413,2.320392,2.550490,3.150973,0.000000,0.950000,1.000000,1.000000,1.000000
9.188894,3.026792,0.025177,0.067562,0.003533,0.375934,0.416535,0.443463,0.463059,0.486741,0.520188,0.570980,1.000000,1.000000,1.000000,1.000000,1.000000,1.544241,1.808927,1.984475,2.143012,2.307814,2.543244,3.147408,0.000000,0.953000,1.000000,1.000000,1.000000
9.231351,3.040777,0.025294,0.067874,0.003549,0.371793,0.416150,0.442006,0.462951,0.485975,0.517845,0.570005,1.000000,1.000000,1.000000,1.000000,1.000000,1.546874,1.810405,1.976271,2.137663,2.309000,2.525001,3.102718,0.000000,0.957000,1.000000,1.000000,1.000000
9.274004,3.054826,0.025411,0.068188,0.003566,0.371010,0.414317,0.438560,0.461820,0.483590,0.516516,0.568573,1.000000,1.000000,1.000000,1.000000,1.000000,1.539564,1.812396,1.978165,2.128156,2.318079,2.522153,3.094489,0.000000,0.958000,1.000000,1.000000,1.000000
9.316854,3.068941,0.025528,0.068503,0.003582,0.367026,0.414029,0.437683,0.460298,0.481746,0.514761,0.567112,1.000000,1.000000,1.000000,1.000000,1.000000,1.544875,1.807900,1.974240,2.124634,2.305698,2.513376,3.075567,0.000000,0.960000,1.000000,1.000000,1.000000
9.359901,3.083121,0.025646,0.068819,0.003599,0.366562,0.412978,0.436623,0.459849,0.481159,0.513148,0.561989,1.000000,1.000000,1.000000,1.000000,1.000000,1.543242,1.801677,1.972443,2.120668,2.296320,2.511878,3.083883,0.000000,0.965000,1.000000,1.000000,1.000000
9.403148,3.097366,0.025764,0.069137,0.003615,0.366576,0.410593,0.435388,0.457576,0.480506,0.510744,0.559282,1.000000,1.000000,1.000000,1.000000,1.000000,1.528130,1.798470,1.956806,2.096409,2.294313,2.487338,3.051766,0.000000,0.962000,1.000000,1.000000,1.000000
9.446595,3.111677,0.025883,0.069456,0.003632,0.365398,0.409275,0.435187,0.456494,0.477422,0.508194,0.557636,1.000000,1.000000,1.000000,1.000000,1.000000,1.523397,1.779025,1.956624,2.097955,2.279470,2.485251,3.039317,0.000000,0.965000,1.000000,1.000000,1.000000
9.490242,3.126054,0.026003,0.069777,0.003649,0.364388,0.408666,0.434318,0.454537,0.477006,0.506137,0.554886,1.000000,1.000000,1.000000,1.000000,1.000000,1.517695,1.781607,1.952825,2.089597,2.267738,2.480478,3.032467,0.000000,0.967000,1.000000,1.000000,1.000000
9.534091,3.140498,0.026123,0.070100,0.003665,0.363241,0.407404,0.431835,0.453327,0.475576,0.504520,0.552120,1.000000,1.000000,1.000000,1.000000,1.000000,1.501947,1.774917,1.944827,2.082431,2.265600,2.471310,3.036441,0.000000,0.968000,1.000000,1.000000,1.000000
9.578142,3.155008,0.026244,0.070424,0.003682,0.360941,0.407311,0.430597,0.452260,0.473463,0.501710,0.552538,1.000000,1.000000,1.000000,1.000000,1.000000,1.500626,1.782857,1.929981,2.078639,2.256955,2.465819,3.008665,0.000000,0.967000,1.000000,1.000000,1.000000
9.622397,3.169586,0.026365,0.070749,0.003699,0.359419,0.406923,0.430050,0.450770,0.471394,0.499168,0.548681,1.000000,1.000000,1.000000,1.000000,1.000000,1.502062,1.783935,1.925347,2.070010,2.242113,2.448019,2.990324,0.000000,0.970000,1.000000,1.000000,1.000000
9.666857,3.184231,0.026487,0.071076,0.003717,0.359381,0.404885,0.428602,0.449349,0.468116,0.496325,0.549246,1.000000,1.000000,1.000000,1.000000,1.000000,1.484110,1.776665,1.917266,2.061953,2.233182,2.438469,2.973854,0.000000,0.967000,1.000000,1.000000,1.000000
9.711522,3.198943,0.026609,0.071404,0.003734,0.358449,0.402847,0.427127,0.448917,0.467022,0.495815,0.544957,1.000000,1.000000,1.000000,1.000000,1.000000,1.480694,1.774602,1.910833,2.056324,2.230173,2.434451,2.951619,0.000000,0.966000,1.000000,1.000000,1.000000
9.756393,3.213724,0.026732,0.071734,0.003751,0.359272,0.401960,0.425255,0.446560,0.466005,0.492765,0.543662,1.000000,1.000000,1.000000,1.000000,1.000000,1.481696,1.772632,1.903352,2.061938,2.211736,2.433559,2.940890,0.000000,0.967000,1.000000,1.000000,1.000000
9.801472,3.228572,0.026856,0.072066,0.003768,0.357438,0.400418,0.423675,0.443968,0.464204,0.491870,0.544036,1.000000,1.000000,1.000000,1.000000,1.000000,1.475616,1.764416,1.898480,2.049950,2.211306,2.418055,2.935500,0.000000,0.969000,1.000000,1.000000,1.000000
9.846759,3.243490,0.026980,0.072399,0.003786,0.357701,0.400718,0.421418,0.443194,0.461390,0.489952,0.540346,1.000000,1.000000,1.000000,1.000000,1.000000,1.466487,1.757454,1.896300,2.037844,2.197362,2.407125,2.927595,0.000000,0.972000,1.000000,1.000000,1.000000
9.892255,3.258476,0.027105,0.072733,0.003803,0.357002,0.397942,0.419455,0.441432,0.460100,0.489159,0.540098,1.000000,1.000000,1.000000,1.000000,1.000000,1.452139,1.748281,1.893163,2.026705,2.187778,2.408173,2.890762,0.000000,0.973000,1.000000,1.000000,1.000000
9.937961,3.273532,0.027230,0.073069,0.003821,0.354484,0.396634,0.418642,0.440253,0.457615,0.485982,0.538808,1.000000,1.000000,1.000000,1.000000,1.000000,1.442548,1.742209,1.880446,2.022945,2.182866,2.386626,2.871045,0.001000,0.974000,1.000000,1.000000,1.000000
